FI_A_F,FI_A_V,FI_A_L,FI_L_F,FI_L_V,FI_L_L,FI_T_F,FI_T_V,FI_T_L,P_A_F,P_A_V,P_A_L,P_L_F,P_L_V,P_L_L,P_T_F,P_T_V,P_T_L,EN_A_F,EN_A_V,EN_A_L,EN_L_F,EN_L_V,EN_L_L,EN_T_F,EN_T_V,EN_T_L,peak_A_F,peak_A_V,peak_A_L,peak_L_F,peak_L_V,peak_L_L,peak_T_F,peak_T_V,peak_T_L,ENt_A_F,ENt_A_V,ENt_A_L,ENt_L_F,ENt_L_V,ENt_L_L,ENt_T_F,ENt_T_V,ENt_T_L
0.22159025311324645,0.19632187003339874,0.19966588504967236,0.9160420191855061,0.19979307053070894,0.3203628091389772,0.23676479204733364,0.20228487100387943,0.3594013509973394,57969.22812482095,4251316.5097956285,237511.3819221966,1097.1949824870653,4078528.603447624,22964.909360942973,90338.82341852188,4284777.3105568895,6483.283543065988,643021,65545414,3621776,4941,62537465,316900,1367486,64788280,102513,26.350432248435247,10.278512290004974,16.258264315499943,10.102363558360933,4.157183215545167,18.764041504031223,25.213748530940173,10.837558386772239,16.472893336532664,2.7382373310758625,2.893496780329243,2.9777739665852248,3.0399801524153176,3.182603069259284,3.151121523191545,2.949574793612715,3.0653990866364174,3.084464737057026
0.16730705458121037,0.19637247149418904,0.18691506856885148,1.4006037760687984,0.20168729529095594,0.264725454063566,0.20871743182658598,0.19720465975156715,0.4291637310193757,33629.423145710374,4280048.654357715,228526.66118909913,3582.084662254805,4092106.265953766,23362.28597668403,112329.97920603387,4291956.663856957,11459.347940899966,472349,65872893,3363131,32157,62515728,252300,1037402,65462686,182877,16.444828270485406,8.768069705417783,21.88018226030857,43.953519786274384,5.621541793283413,23.003193480216606,282.1680503156951,22.83231458821319,17.91600767709761,3.0131605610707584,3.055335291008956,3.0824022796096098,2.575205669482936,2.974997879228294,2.927641854051504,1.2689427676008516,2.8520871969837764,3.0437521527853004
0.3396782449463014,0.1962803281568132,0.22170273150061665,2.0254690482505393,0.19756061889043147,0.3083036595399066,0.2267319172403636,0.19664663115656678,0.4065379553040846,34394.46660828797,4341264.650131343,227049.72529082978,3582.8373674603545,4105653.49723965,17908.105199744383,99472.69540017456,4290855.715299931,9747.326379728307,482373,66147218,3251701,20169,62396363,234401,1147168,65586869,125816,30.86345731174074,11.725333199141632,19.26284207151782,22.844269537275792,9.25100158052837,15.362755865714034,52.89501116261971,12.378720560638161,10.324843488514274,2.8775182111053965,3.0392159541149564,3.0169431835749867,2.970996625023379,3.1005896248525846,3.0867537450299727,2.3759638537309495,3.1274543360096567,3.1131633515576764
0.1815724001628977,0.20779148870548497,0.19363545256334905,1.4775258239247608,0.20314187475134052,0.17626007741777144,0.21783470565593085,0.19555433474661824,0.27217922239396886,27544.503867280488,4333396.008381985,191841.79181899363,3760.634123547151,4070763.437890183,14888.18085417791,76650.15835761948,4252935.133543784,8029.515232247909,464108,65752353,3165336,28512,62267313,236100,1110319,65155894,136597,12.253979484790928,16.008528776909245,19.11442075842231,10.853001917715009,9.677399776377555,23.298175389005078,15.756571474516372,9.012398464471383,10.421810443096282,2.9071871140907817,3.013547858248192,3.122544398262488,3.0979525875281615,3.0655104463776164,2.9753259381798918,2.9350823460319466,3.153334461904003,3.0638909535870624
0.3288519832239516,0.2203767058886927,0.19019343500385724,0.6864352544709303,0.19127180822304965,6.035872275274098,0.11829758424573998,0.24851189931075307,0.21280886546384134,4059837.2449208545,4885735.264085891,657627.6197051229,1044431.3893148638,4780178.093607013,289649.2901974796,423630.59477101144,4376186.497686081,132218.75850433012,9723343,69921574,4623247,4549218,60655237,837605,1057284,65690553,907345,32729.53534450902,2302.123714145418,2688.887743987712,13765.381804149807,2873.537174304605,2035.4163767053178,7750.959885409506,2406.601126951141,2869.9786960776614,2.8178163239441645,2.638235784137837,2.794919991478557,2.5611074780789163,2.1325985707381756,2.465281212691469,1.5531780355701756,2.206448272385667,1.7156424697117354
0.3397931037168306,0.43063502926160035,0.4287868689570225,1.0971207432450092,0.1620876929182297,2.086573467603739,0.5462607949363467,0.20347581543266438,0.6383217713978202,18817084.164771393,17428992.35273746,3130126.090376272,15742129.445848824,10721022.769623714,740177.5614471578,986821.2852976621,7481144.753933235,463696.149768964,48380427,102578710,13553244,25644302,76337303,3733908,2803539,67132809,1394363,262914.2124175016,99339.28646619391,17308.587283571866,110709.39149125603,49893.4124257309,6076.693227028331,6051.492198690156,45148.368512156936,3607.5568789349195,1.5248981989903978,1.589232200057184,3.1265856659761697,2.4311541376607555,2.12733509461475,3.1819826532163304,2.4523690133017984,1.4849332756830735,2.933864672561058
0.3684857914381352,0.32065605414427567,0.6627506118736146,1.0647545221046892,0.09453755538226447,2.6586452253911568,2.0215666301805366,0.11511017409913202,1.408972057202484,31335022.187384192,29275630.042609517,4772830.958605479,21949301.10887876,13610556.04950392,1355373.289650504,1215311.5495139817,9801453.476562805,600685.8502517535,50355452,141119831,21494627,43961828,83298587,6336416,3198814,73389014,2705770,284802.06453020655,157081.00141751574,16985.307296986324,97963.70208919232,59179.738347105456,7738.923562724855,6402.933112577363,56130.38024322805,5656.482260915289,1.9817186479990163,2.7059931952308354,3.2836623069295428,2.77220404452087,2.408359244216906,3.2251102211229963,2.622387883559367,2.014782324022833,3.0349240010247502
0.6803148784408513,1.0541922910069865,0.74011066050058,1.1271647613271263,0.20558473808068048,0.8157431054984593,2.7009794153907154,0.19790002655306071,3.3179563472107056,25821957.34462909,32409276.625155054,3761026.9078988847,21391544.156706754,14963413.568897966,1719119.2209244124,1147581.8538845433,10518265.403171135,375350.550589425,68011589,160271479,13630839,53596046,91179496,6248013,2988490,77774213,2293405,270176.38162300666,268526.9122198416,23750.601263291777,133712.1559753102,87717.26402336407,16304.088464339493,6802.812587295899,83115.85237558365,3240.6761585233908,2.973278671370378,2.0773958645676003,2.7374615245303966,2.8035083479256837,1.8726191242372077,2.8714314453282688,2.456632834581516,1.725698575928464,3.1088030086159777
0.746135846091995,0.363430907245464,2.8314933354032465,1.3539270096752944,1.0612439177878135,0.6600856759975003,1.7223967319559845,0.7269186513044753,2.8213727394619075,24244245.38472984,11831889.772605982,1864514.1888365517,11868064.948790323,10538641.266797703,1313518.9709295074,1170906.1448382195,9234642.740426362,452261.19481452875,57177080,126473720,30996788,39470646,90535723,5419276,2907822,77538852,2946812,260416.37143455766,221331.16936753708,25801.46061248847,139638.33494135345,73921.00212233451,20717.678961262765,4334.474751860382,79663.96365282127,4381.946549333315,2.7165114688274037,2.637131026150164,3.2444762650117287,2.3809385207015517,2.579748076127963,2.6658591573422727,2.6134163276044604,2.0235003007279873,3.168543184854145
0.6492130890061364,0.37594387375082045,3.083924419329306,2.227975820041748,0.20283099055744597,1.6388488050065726,1.1515869159693144,0.10527963719177932,1.8242384226211006,26623747.338201344,18126834.629733652,5479096.339873675,20438595.220951404,5732881.836906233,1837052.4790239683,881182.465191856,8289068.134350265,417055.5122085106,59783340,127031947,14407749,44157102,79386384,4209446,2809691,68185469,2056913,271683.1760550402,209586.64361910726,37368.02998964318,158234.27183123294,104189.78850954141,11000.209636684498,5026.678337219023,107911.60621653133,2326.54931640625,2.6268934925141005,2.6229289369240907,2.61644616738394,2.4652421284808166,2.2350920500354974,2.705620176527932,2.913220042953924,1.4940295533286936,3.1134845627834773
