FI_A_F,FI_A_V,FI_A_L,FI_L_F,FI_L_V,FI_L_L,FI_T_F,FI_T_V,FI_T_L,P_A_F,P_A_V,P_A_L,P_L_F,P_L_V,P_L_L,P_T_F,P_T_V,P_T_L,EN_A_F,EN_A_V,EN_A_L,EN_L_F,EN_L_V,EN_L_L,EN_T_F,EN_T_V,EN_T_L,peak_A_F,peak_A_V,peak_A_L,peak_L_F,peak_L_V,peak_L_L,peak_T_F,peak_T_V,peak_T_L,ENt_A_F,ENt_A_V,ENt_A_L,ENt_L_F,ENt_L_V,ENt_L_L,ENt_T_F,ENt_T_V,ENt_T_L
0.3390758190820834,0.1996657326420885,0.18388163904250213,0.16072456632513699,0.20472380060673206,0.7695966205907199,1.9961179870462573,0.21869354107485534,0.2647506348870959,54604.41768844966,4395195.388129443,68814.83444873463,138209.1800252427,3899203.948469459,4089.8568010152344,3037.773533501444,4143109.0413395246,72414.36405775875,1085904,67139405,896981,1502956,60485848,34900,7279,64375762,1120559,70.75683054914613,17.36242937070521,16.915522050867168,142.90536108046268,18.778150312617953,22.354410442235327,12.436799950790155,78.214127869963,22.51227966239282,2.3549339544756203,2.9349182946341283,3.120209124877293,2.4594028516064785,2.8530037725290676,3.0387173302794985,2.895474146985082,2.7933048145137143,3.0061412835790655
0.5761538449956763,0.23398477567843448,0.37908566591699044,0.695089280502828,0.17284352128582672,0.15257380169113716,0.9451108897707129,0.19616160281625591,0.11207881411369157,2797763.4611662645,5734238.084601848,190403.40028599688,1361353.9781081134,4661938.497729336,146191.41318638195,148797.01231596142,4253638.2820119085,202117.14759767486,10741145,72532645,2388898,11188284,54770066,395355,389430,67965629,598036,35620.02003672326,5289.344055649981,1281.3332961405506,23485.379357063124,4755.494215788187,3257.644390954115,1565.6431422184926,1067.9795898089567,4888.494458181702,2.8739993159598036,2.094460307124678,2.6136456047137173,2.0228635286741996,1.5372262142226238,1.7198333316669463,2.103844443485574,2.318203573873237,1.5746427210996816
0.38951842584671803,0.18816866227638035,0.2351575994460008,0.2599893903251312,0.20381819307512458,0.6964372597685666,0.5294185075934891,0.20585744492658745,0.13871072810882323,142905.02246460842,4607035.818664281,361633.0402080147,624018.4480383765,3686657.971421149,141058.28853206977,191949.40170437575,3686974.1636453425,213056.73511428488,3166904,76071022,4800450,6160835,62714344,1887437,524727,62886168,1395368,5841.707845173089,14273.690697904638,940.1881190414692,20627.527238841772,2667.5636918540777,3227.3174913961516,2133.974800596561,1021.7298941670415,1513.6023227051503,2.5780961030322658,2.1657078423340255,2.742386819624945,1.7381351051734364,1.512349800510839,1.8971611864943219,2.1272670555543076,2.3299542117230763,1.9654256801053949
1.3765999888463056,0.06743283915939209,1.5315992975365522,0.9290665346730925,0.3053623237401408,1.9630794007378614,1.4802278666163031,0.26578026978174746,0.09958258114119926,8028938.435636343,6384799.416553137,1394118.8937885752,6278662.069934286,3109897.118918238,1003685.3496592408,419756.5785351124,4454762.855966207,166808.94422535558,15207120,79612725,3720262,8896957,56380559,1728936,733826,65354930,911408,36527.87815810003,31961.2696187696,5687.537014613657,32170.106355583834,1822.0520476696126,9958.120082619673,4937.267267907399,1737.7739392554317,4973.049737144492,2.976115810503803,1.8589338684682053,2.7541048311342013,1.9213029911469097,2.665243662469713,2.1221684576390816,1.963794937492057,2.465288292654333,1.815094350555937
0.8983488092938068,0.36254828234441916,0.6012416993901013,0.7009493172564837,0.16431360023364405,1.24318980764226,2.743944477829552,0.37119034765124537,0.3376487148736775,9260287.85920408,19975590.55024873,5442603.110354733,16531980.135855924,7101852.020826048,2161681.206686226,487717.40825783234,5455370.109225512,471608.6061778958,21848020,98874773,9123605,20149871,63166177,3095300,1318780,67640956,1747198,47391.46336112507,128459.46771178905,22563.11348796027,119080.76453485753,14742.991379839397,10424.191551872942,3312.794962747484,5943.275417898199,2574.373288033441,2.9755359105425576,1.5153538777486428,2.3690738172199257,1.846183488815208,2.0735996079665577,2.2957219255003505,2.55633692714209,2.3977955893806198,2.8534623460244246
1.8447319087108276,0.18391290050500855,2.2573147779427547,0.7854464664553991,0.14364127347035818,3.702388640263943,1.5680163797155402,2.483515767851026,0.7654949800803157,9087108.163236637,20335935.67169074,2405881.226216079,15941259.311514817,6637076.158544223,2032485.700515492,2158779.1748888567,13114695.589288376,1520291.0855404364,23214976,96814871,8607780,21446328,62702765,3355053,7724731,82502658,6116778,61679.07113927665,162732.6715733822,17945.25202431856,107307.5795746056,15198.67064133732,12654.11449992203,15846.99422626198,60945.79692600629,7399.648003046568,2.76564941880175,1.488752587321064,2.6842624408161573,1.9251278444043955,2.00486613769842,2.194619520475841,3.0403742903366497,2.690264854023138,3.124340732322822
0.6368840333493211,0.3457677973525357,1.294293172798594,0.6752892411699608,0.2024436490360415,2.259074154675621,4.336106620471929,0.3616176017407269,1.786978548813493,8315847.200172563,20064564.623523854,1982929.2690602602,15103547.143710222,6012734.463925117,1506026.6946421294,778038.6546855861,4867817.159566255,370523.7337912922,24683887,104346376,9247196,24381640,64312893,4327216,1988414,69851099,971281,108994.52175674004,135819.58147136925,21440.228824872247,92001.380644259,17368.44372899444,13603.72799181255,5844.1155743652835,7009.961550767312,1642.4847196804303,2.5544898256878588,1.4841817904878463,2.675019256210482,2.0576646202794917,2.3145564197503115,2.5502974257823006,2.4054205628985272,2.81552726259542,2.87110022857522
1.21942016151978,0.2613367184474897,0.981796195793328,0.7805889421840305,0.1755758939393363,1.9022897245093933,6.6290876238521035,0.2822727948421304,0.32678415029998076,7016279.119336569,17526208.584955048,1161084.405623951,12028041.71806777,4626732.010679497,819298.0804361096,341175.87812769925,4213385.464872338,213429.27326998656,30259821,98641718,9744588,23884461,62799235,4253942,1399797,68862688,549644,67728.36892809403,144364.3788220213,21464.680581918234,98566.11935752915,13558.315919972478,10765.437063298688,4040.317440244084,3764.7024946182937,3035.5845697634036,3.0882811356669437,1.458969676118679,2.6312644510861354,2.0105074199111517,2.276662779502996,2.552921710136296,2.4298273879105676,2.656546882442853,2.5276218620148123
2.736229293798714,0.3071796172848081,0.7503067826760449,0.6669861266943115,0.2453706362426783,1.5794446442702288,2.7368964921047745,0.24923600943880095,0.3390045672443002,5841367.944242768,13960127.487912096,1115938.778220335,8342752.811848244,4304916.17910181,724573.1735849134,422083.68912173354,3710422.6454596897,314260.8925978809,33995609,104338210,9588599,26606835,63761319,3529757,1642148,66964535,1240937,71709.59302843198,148899.89661880996,22358.64871286547,132873.18635497332,21159.849800053227,12246.822638124555,3952.782545711466,5590.965833672924,3241.3031458283776,3.0617494872003066,1.639082411183979,2.7799480744173994,2.1454495996971557,2.0967881681889367,2.490517059792703,2.7026189487503856,2.56333244210515,2.8961992567564785
1.6739089190869079,0.5506833378187043,0.8678354587240423,0.9116883944693407,0.2769384259738443,1.937598506871157,2.0343301754039116,0.3789458663739269,0.8356937625101439,3345500.9358733874,11877580.134441338,584486.508833807,6805078.635649458,4230802.267683011,811561.6958233677,629368.6598419175,4348244.694850499,427568.53684533865,25246564,104365239,7618053,24433319,63529262,3789869,1767223,65981733,1052744,87262.38854474317,165788.34262447682,23494.860754429814,158629.54171612734,23611.084081100405,14318.843787724687,4737.755520329056,4267.772334100644,3019.5275123144984,2.7816245540602464,1.537602278616067,2.2721065261665716,1.7906342277862142,1.9097210746770525,2.4316343889403953,2.548016031935069,2.720555437198626,2.4899342919012564
