,0,Minimum_A_F,Maximum_A_F,Median_A_F,Mean_A_F,ArmMean_A_F,RMS_A_F,Variance_A_F,STD_A_F,Kurtosis_A_F,Skewness_A_F,TrimMean_A_F,AsymmetryCoefficient_A_F,ZCR_A_F,MCR_A_F,RangeA_F,Minimum_A_V,Maximum_A_V,Median_A_V,Mean_A_V,ArmMean_A_V,RMS_A_V,Variance_A_V,STD_A_V,Kurtosis_A_V,Skewness_A_V,TrimMean_A_V,AsymmetryCoefficient_A_V,ZCR_A_V,MCR_A_V,RangeA_V,Minimum_A_L,Maximum_A_L,Median_A_L,Mean_A_L,ArmMean_A_L,RMS_A_L,Variance_A_L,STD_A_L,Kurtosis_A_L,Skewness_A_L,TrimMean_A_L,AsymmetryCoefficient_A_L,ZCR_A_L,MCR_A_L,RangeA_L,Minimum_L_F,Maximum_L_F,Median_L_F,Mean_L_F,ArmMean_L_F,RMS_L_F,Variance_L_F,STD_L_F,Kurtosis_L_F,Skewness_L_F,TrimMean_L_F,AsymmetryCoefficient_L_F,ZCR_L_F,MCR_L_F,RangeL_F,Minimum_L_V,Maximum_L_V,Median_L_V,Mean_L_V,ArmMean_L_V,RMS_L_V,Variance_L_V,STD_L_V,Kurtosis_L_V,Skewness_L_V,TrimMean_L_V,AsymmetryCoefficient_L_V,ZCR_L_V,MCR_L_V,RangeL_V,Minimum_L_L,Maximum_L_L,Median_L_L,Mean_L_L,ArmMean_L_L,RMS_L_L,Variance_L_L,STD_L_L,Kurtosis_L_L,Skewness_L_L,TrimMean_L_L,AsymmetryCoefficient_L_L,ZCR_L_L,MCR_L_L,RangeL_L,Minimum_T_F,Maximum_T_F,Median_T_F,Mean_T_F,ArmMean_T_F,RMS_T_F,Variance_T_F,STD_T_F,Kurtosis_T_F,Skewness_T_F,TrimMean_T_F,AsymmetryCoefficient_T_F,ZCR_T_F,MCR_T_F,RangeT_F,Minimum_T_V,Maximum_T_V,Median_T_V,Mean_T_V,ArmMean_T_V,RMS_T_V,Variance_T_V,STD_T_V,Kurtosis_T_V,Skewness_T_V,TrimMean_T_V,AsymmetryCoefficient_T_V,ZCR_T_V,MCR_T_V,RangeT_V,Minimum_T_L,Maximum_T_L,Median_T_L,Mean_T_L,ArmMean_T_L,RMS_T_L,Variance_T_L,STD_T_L,Kurtosis_T_L,Skewness_T_L,TrimMean_T_L,AsymmetryCoefficient_T_L,ZCR_T_L,MCR_T_L,RangeT_L,FI_A_F,FI_A_V,FI_A_L,FI_L_F,FI_L_V,FI_L_L,FI_T_F,FI_T_V,FI_T_L,P_A_F,P_A_V,P_A_L,P_L_F,P_L_V,P_L_L,P_T_F,P_T_V,P_T_L,EN_A_F,EN_A_V,EN_A_L,EN_L_F,EN_L_V,EN_L_L,EN_T_F,EN_T_V,EN_T_L,peak_A_F,peak_A_V,peak_A_L,peak_L_F,peak_L_V,peak_L_L,peak_T_F,peak_T_V,peak_T_L,ENt_A_F,ENt_A_V,ENt_A_L,ENt_L_F,ENt_L_V,ENt_L_L,ENt_T_F,ENt_T_V,ENt_T_L
0,0,111,171,141.0,144.90625,144.14808717128838,145.26828628437798,105.0537109375,10.249571256277015,1.036228986807976,-0.4005810245969998,144.90625,14.73232355036558,0.0,0.42,60,980,1029,1009.0,1012.0,1011.9079501758264,1012.0458240613416,92.75,9.630680142129114,0.7121279269984959,-0.4318871061478189,1012.0,105.80768803050744,0.0,0.39,49,168,207,188.0,189.9375,189.4745600021101,190.16875729204315,87.90234375,9.375624979168057,-0.7328378198494421,0.05666599975561727,189.9375,22.078528147183647,0.0,0.47,39,-154,-109,-122.5,-122.640625,122.16338737889141,122.88796981397324,60.730224609375,7.7929599389047945,2.6093367635661853,-0.8183241674015856,-122.640625,-16.29676028051651,0.0,0.47,45,944,972,962.0,958.453125,958.3953640708224,958.4819785082034,55.310302734375,7.437089668302716,-0.3395759082799308,-0.10555816024986653,958.453125,128.14152343244405,0.0,0.45,28,191,242,222.0,221.515625,220.97317555410245,221.7816000596082,117.906005859375,10.858453198286345,-0.34206559499342193,-0.3028943057694472,221.515625,20.444900939945615,0.0,0.55,51,310,349,330.0,328.75,328.5769271559303,328.83530262123617,56.09375,7.489576089472622,1.0749280343883116,-0.5575994948340538,328.75,42.726049669192,0.0,0.33,39,914,952,933.0,931.8125,931.7598893801967,931.8388239121613,49.05859375,7.00418401742844,1.392754489279587,0.12125343790472973,931.8125,133.2060947682736,0.0,0.44,38,-213,-155,-194.0,-194.140625,193.3977627543972,194.49377400060908,137.245849609375,11.715197378165465,0.8936198109834534,0.6388219945302945,-194.140625,-17.32791974792905,0.0,0.38,58,0.21687930361009128,0.2035538361029305,0.19378364840367093,0.17037273115491242,0.1947478370134964,0.2335563324539454,0.19684240888934373,0.206288830554496,0.16584095825222206,85064.77451675606,4284156.554070209,152184.70426130373,67128.36648561372,3815543.83713784,209921.37570615576,440211.8934348747,3669109.8107527057,144409.7812716495,1350584,65551152,2314506,966493,58796013,3147973,6920490,55572710,2420981,11.181640625,14.6259765625,9.430785881840086,8.113079408983614,7.1720166209747775,15.391208833790559,6.115992237853357,5.007455128963502,22.979952108850465,3.071926542575508,2.9158623597063102,3.1543702431307548,3.0974730237107506,3.0749422178198937,3.2096141565590046,3.147824064406048,3.091214995634181,2.8770216959257184
1,0,131,171,151.0,151.3125,150.85923753494038,151.53918635125368,68.65234375,8.285670989726782,-0.37245375944185577,0.10654823419628467,151.3125,19.43113601778544,0.0,0.42,40,990,1029,1009.0,1010.859375,1010.7995688397473,1010.8892666236991,60.433349609375,7.773888963020696,0.7288248377410582,-0.026843799526978924,1010.859375,131.079824377122,0.0,0.39,39,158,207,188.0,185.453125,184.94805769575214,185.70015313671658,91.685302734375,9.575244264997892,0.6462478918719325,-0.27643049938700426,185.453125,19.633963875702907,0.0,0.44,49,-136,-100,-118.0,-119.125,118.7288393844616,119.32138848504907,46.828125,6.8431078465854975,0.2965668371073775,0.0,-119.125,-17.243627112917476,0.0,0.41,36,944,981,962.0,960.9375,960.8670105684979,960.9726517960852,67.55859375,8.219403491129999,0.009975580627682223,-0.2896362820057713,960.9375,117.04012353671969,0.0,0.41,37,191,242,212.0,215.046875,214.43587978002682,215.3449630824924,128.294677734375,11.326724051303403,-0.13903327933401144,-0.35663329117604065,215.046875,18.716797464100352,0.0,0.5,51,310,359,330.0,331.203125,330.9933341792935,331.3076129143428,69.224365234375,8.320118102189115,1.0949839852042382,-0.0725774776260236,331.203125,39.662898524622314,0.0,0.44,49,914,952,933.0,929.84375,929.7733588251344,929.8789907832094,65.5380859375,8.09555964325506,0.4601243438000173,0.17070126850580572,929.84375,114.01311838509048,0.0,0.42,38,-223,-184,-203.0,-203.015625,202.48024210573737,203.2794797194247,107.202880859375,10.353882405135526,-0.7090956807219428,0.2046882601542006,-203.015625,-18.736932911636703,0.0,0.34,39,0.20281835406367588,0.19934416350371476,0.20572781161378226,0.2265702231541856,0.20725421266122648,0.20418204316784455,0.20037918210348601,0.19838320766681472,0.22197415855041866,92688.59672111957,4242669.482347151,146434.700589243,55493.31346436847,3851992.285954657,195805.1062230335,457843.450258079,3617427.9669264564,173308.52258491088,1469704,65401415,2207011,911206,59101980,2967901,7024943,55339196,2644643,7.3494929794773185,6.750214300625628,13.876208927937288,9.297470977156452,6.831678761811812,11.102263399050608,9.107216840321657,5.95703125,17.268039576993573,3.1467905319623912,3.0664631764186816,3.08923357646298,2.9913595489767615,3.018706170971916,3.1313113177076177,3.0760993891657558,3.1453393959041716,3.001335565216132
2,0,131,171,151.0,149.90625,149.26631100692663,150.21983890285597,94.1162109375,9.701350985172116,-0.3930564681776661,-0.1908404828014507,149.90625,14.534058216789528,0.0,0.36,40,990,1039,1009.0,1011.8125,1011.7389291624713,1011.8494360575587,74.74609375,8.645582325673615,0.7598581967726323,0.502759518947789,1011.8125,115.66600864240637,0.0,0.53,49,158,207,178.0,180.484375,179.83891442649372,180.81071767182388,117.906005859375,10.858453198286345,-0.7575840134578078,0.2705282592258099,180.484375,15.471816927526412,0.0,0.56,49,-136,-109,-127.0,-122.78125,122.42532768147724,122.9560388919552,42.9521484375,6.553788861223713,-0.24877140502426665,0.22998168130397145,-122.78125,-19.37810367242847,0.0,0.55,27,944,990,962.0,962.953125,962.881344985472,962.9892182028833,69.513427734375,8.33747130336141,1.9477709861709356,0.6859825463314673,962.953125,115.38270597850833,0.0,0.36,46,181,232,212.0,212.25,211.6536297986721,212.543524954302,124.6875,11.166355717063649,-0.17536322008027572,-0.18584290367480005,212.25,18.98560330440095,0.0,0.44,51,310,349,330.0,328.8125,328.592478396199,328.9214381885133,71.65234375,8.464770744089883,-0.20253885115029968,-0.3287731597103761,328.8125,37.803740901479756,0.0,0.36,39,904,942,933.0,930.875,930.8215568576449,930.9015287612326,49.390625,7.027846398435298,2.0447949898723183,-0.9295736716950466,930.875,132.75759700834186,0.0,0.38,38,-223,-165,-203.0,-200.953125,200.35437909494735,201.2469332064466,118.169677734375,10.870587736381829,0.7299445570411915,0.1729107759296308,-200.953125,-19.59415674344164,0.0,0.47,58,0.14627611992958475,0.1986273768738932,0.18989191837913647,0.2030814023335122,0.2003735607299677,0.2214009301213856,0.19862770949441688,0.20104584231149664,0.21015550648476736,90792.60126178007,4300750.696385666,140183.53441275374,65701.23967889979,3889491.4011374176,202474.8320625708,453520.0987048446,3617606.400064918,170713.46640062425,1444224,65525714,2092321,967564,59350287,2891184,6924116,55460970,2592021,14.551276522867234,9.919529482428873,11.170453565928195,5.2277908471977765,8.431915202228387,12.383749147562005,12.192890964271278,7.236820814624123,14.155675707414813,2.867689368828935,3.027042870316815,3.0838870555393614,3.0842825141145744,3.1142895994080946,3.1262253988798445,3.0965786853537716,2.9919935879471438,3.099107896357445
3,0,131,161,151.0,147.5625,147.12213256717953,147.77643587527746,63.18359375,7.948810838735565,-0.19762116915785374,-0.4261959716901739,147.5625,17.73850238238015,0.0,0.45,30,1000,1039,1009.0,1014.296875,1014.2118672410867,1014.3394941413845,86.458740234375,9.29831921555584,-0.4954532677155026,0.3109598519558641,1014.296875,108.51423538051584,0.0,0.52,39,158,207,178.0,177.828125,177.28201587991882,178.10201606102052,97.486083984375,9.873504139077221,0.2457562773979105,0.1884093015513192,177.828125,18.02804733686332,0.0,0.44,49,-136,-109,-127.0,-125.59375,125.201917254617,125.7872708186325,48.6474609375,6.97477318179595,-0.5744041245290501,0.12549581975415527,-125.59375,-16.918112879710293,0.0,0.3,27,953,981,962.0,962.671875,962.6183466660935,962.6987213687364,51.689208984375,7.189520775710645,-0.2925774369424188,0.4244786220976102,962.671875,135.19677184658016,0.0,0.42,28,181,242,212.0,207.0,206.3635174152906,207.31565606581668,130.78125,11.43596301148268,0.7486603032677723,0.014103781414708666,207.0,17.66357584378114,0.0,0.45,61,310,339,320.0,323.328125,323.0660184060776,323.4590149848973,84.657958984375,9.200975979991199,-1.0156161743858658,-0.008880553272911356,323.328125,35.86576040602984,0.0,0.33,29,914,952,933.0,932.328125,932.2478908605927,932.3682631476684,74.845458984375,8.651327007134512,-0.14741870362548104,0.07604763662137927,932.328125,107.84472708413178,0.0,0.38,38,-223,-174,-203.0,-199.46875,198.93601445723968,199.72731410600804,103.2177734375,10.159614827221553,0.6253100953447288,0.4388993013788355,-199.46875,-19.981072457204206,0.0,0.48,49,0.22324328938006244,0.2006982093829519,0.18687281604721875,0.19726055289372246,0.1999402206030969,0.197198323920602,0.20585773986980704,0.2009382113727764,0.20280494186283074,97246.61586293789,4282701.159098469,142048.40023867556,59218.512344874114,3897652.5396812563,187640.79166366847,469709.8985527777,3632720.950958063,167239.61552098132,1397624,65848615,2030101,1012636,59314485,2750706,6696047,55635877,2553024,6.087882327715082,10.140561577265107,8.720947265625,9.163005692138828,6.488101493053996,20.739789027005948,18.59036884867868,10.072077993002079,9.811015450243532,3.059906846665175,3.0692390952700155,3.1668347881155117,2.8653282796172963,3.1090119838292827,3.1090138927020883,2.8340165549116034,2.97870271976604,3.1539130843829657
4,0,121,161,141.0,141.9375,141.31649944688075,142.2423108642432,86.62109375,9.307045382397146,-0.8199280856261493,-0.1869242538972516,141.9375,14.075358464219644,0.0,0.53,40,990,1039,1019.0,1014.59375,1014.5056045117668,1014.6378356339765,89.4599609375,9.458327597281668,-0.15534779804586885,0.05089588270662655,1014.59375,107.73574815624504,0.0,0.47,49,148,198,178.0,180.34375,179.58217999091497,180.7136892988464,133.5693359375,11.557220078267093,0.17755947587721055,-0.28270503591546664,180.34375,17.13214758039707,0.0,0.56,50,-154,-118,-131.5,-132.625,132.2441943032469,132.8204850540759,51.890625,7.203514767111955,0.022605591909577786,-0.5942221184054279,-132.625,-17.630282453202643,0.0,0.3,36,944,972,962.0,958.0,957.9503944857387,958.0247909109661,47.5,6.892024376045112,-0.1825484764542935,-0.05154699671834294,958.0,141.03258302138627,0.0,0.5,28,191,232,212.0,210.484375,209.970840031802,210.73810019785225,106.874755859375,10.338024756179248,-0.3282905140359871,-0.14854107100425826,210.484375,20.506818758901048,0.0,0.55,41,300,330,310.0,314.375,314.21689638106096,314.45389169161194,49.609375,7.0433922934904025,-0.27019654039308083,-0.04611459025312088,314.375,45.43265328210503,0.0,0.47,30,923,952,933.0,936.640625,936.5786845466562,936.6716423726086,58.105224609375,7.622678309451016,-0.22848481146355806,0.2031710123209381,936.640625,122.39792394796659,0.0,0.56,29,-223,-174,-194.0,-197.09375,196.5413779400283,197.3753562378039,111.0849609375,10.539685049255503,0.3557462501917996,-0.4944322536399232,-197.09375,-18.406622123277174,0.0,0.44,49,0.2171875592588508,0.1974607968187677,0.239866234982172,0.21354963606946575,0.19963498790454967,0.19972301321123398,0.2084578540379488,0.19963109891606465,0.1972996490973644,88415.5150780345,4273037.956786783,133006.88963077555,72136.70992830349,3870835.807495282,180194.29962655032,419092.43762752094,3649227.103608389,166771.54124449007,1294904,65887356,2090076,1129042,58739936,2842275,6328400,56150641,2493250,8.964670687194937,11.3006577464624,30.93709810550025,11.253480851446163,6.174530595279482,16.63703734306202,5.5080488954412745,7.2183434699744655,22.471177689927206,3.1732608556957187,2.9718633645580264,2.8211703347230883,2.944089809010836,3.023184735877805,2.9849911430730116,3.091281063074916,3.0385931017285084,2.9367388442586035
5,0,121,161,131.0,135.0625,134.47393761979205,135.3597059689478,80.37109375,8.964992679863158,-0.09331654188732497,0.2823355442520503,135.0625,15.727843293916914,0.0,0.3,40,990,1039,1009.0,1011.84375,1011.761746850754,1011.8847822257236,83.0380859375,9.112523576787057,0.4336310485335351,0.10699168781495333,1011.84375,110.7267368361376,0.0,0.48,49,168,207,188.0,190.5,189.91142883740184,190.79136183276225,111.09375,10.5401019919164,-0.6560451494596662,-0.08987174741693507,190.5,16.887882122631723,0.0,0.53,39,-163,-118,-145.0,-143.171875,142.57908497617757,143.46488028433996,83.986083984375,9.164392177573752,0.0058134915827783296,0.029981270931021438,-143.171875,-14.840045838807132,0.0,0.42,45,944,972,962.0,958.578125,958.5317396338063,958.601332997717,44.493896484375,6.6703745385379225,-0.1702642115571198,0.10928415088827803,958.578125,145.71895391844853,0.0,0.52,28,202,242,222.0,222.78125,222.20935141802875,223.06375209791486,125.9521484375,11.222840479909712,-0.5337483380318249,-0.15390583298531416,222.78125,17.99900839378456,0.0,0.39,40,300,330,320.0,316.09375,315.9178503573691,316.18082247347013,55.0537109375,7.419818794114852,-0.12385976470125515,-0.37849206968363774,316.09375,41.779996062152,0.0,0.39,30,914,952,933.0,935.875,935.796947305056,935.9139083003308,72.828125,8.533939594349143,0.09312761137313208,-0.3111872616303937,935.875,110.38278272133041,0.0,0.44,38,-223,-165,-194.0,-189.9375,189.27925501081768,190.26699989751245,125.27734375,11.192736204789247,0.3274564503725981,-0.16600457622293907,-189.9375,-16.439233144909505,0.0,0.52,58,0.19212644615368096,0.19713174202170614,0.19056714836031236,0.2301289121624071,0.20062451783644555,0.2064867328239032,0.18977119288643107,0.20188526205584756,0.19051762205996772,84208.07903563179,4295370.092935153,146787.11092864216,81673.77461020861,3872431.162622939,199815.1841358716,416112.55662238057,3662865.584765016,158584.78071089508,1172624,65530292,2329686,1317259,58810657,3184476,6398100,56059830,2316898,13.39773943220909,7.873932100653772,12.552021910541885,12.053117241650453,4.982676150914023,16.861114821268213,10.621288126621378,8.380544466659254,11.653325371122142,3.0115746397096697,3.2030954302540704,3.1805979596230842,2.843637670359348,3.1023895087632054,2.9974325132275186,2.9042987126593727,3.078335378378285,3.1562390332130263
6,0,101,151,131.0,132.25,131.56722599426658,132.5745073534124,85.9375,9.27024810886958,0.8760330578512399,-0.4854239009735343,132.25,15.209948897170742,0.0,0.42,50,990,1039,1009.0,1014.125,1014.0336429367646,1014.1708127825412,92.921875,9.639599317399037,0.17701099355613348,0.3312200239521861,1014.125,107.7845630082002,0.0,0.47,49,168,207,188.0,187.59375,186.92890838498653,187.92476885711474,124.3037109375,11.149157409306767,-0.90124950119917,0.00962812728085062,187.59375,15.965332039478993,0.0,0.36,39,-172,-136,-145.0,-149.640625,149.2779999798837,149.82651425899226,55.667724609375,7.461080659621298,0.19396445709201826,-0.6084995718893363,-149.640625,-20.640441649885148,0.0,0.41,36,944,972,953.0,956.96875,956.9284143743154,956.9888975322547,38.5615234375,6.2097925438375166,-0.17274900178192532,-0.1416362218995087,956.96875,153.46728465924997,0.0,0.67,28,202,242,222.0,219.96875,219.53254926836536,220.1901167173495,97.4365234375,9.87099404505443,-0.2646519690601776,0.41485926049707184,219.96875,22.490136149076754,0.0,0.52,40,281,320,310.0,306.0,305.8232234560078,306.08679324662154,53.125,7.2886898685566255,1.0544775086505194,-0.6888190231488531,306.0,42.53164911534219,0.0,0.39,39,914,961,942.0,941.921875,941.8447351257531,941.9603810007086,72.540771484375,8.517087030456775,1.0153538588687354,-0.15378416765243827,941.921875,109.54449527915213,0.0,0.39,47,-223,-174,-194.0,-193.53125,192.93585152342732,193.82917737017817,115.4052734375,10.742684647586934,-0.13005035675623322,-0.12796133760902262,-193.53125,-17.127934593270485,0.0,0.45,49,0.22618993992718944,0.19951556109030852,0.2058639278951666,0.2296504180749317,0.19908120513443056,0.2020441646059148,0.2018977290875283,0.1968771256508528,0.2251391873226161,76520.65976105821,4321632.875858795,152885.47311050133,95046.66729418466,3837471.110502943,200000.95173283032,401754.1821503523,3702760.199827588,149387.87572193818,1124864,65826716,2260206,1436671,58612976,3102956,5996104,56786519,2404464,10.67832899634773,13.769570369881945,21.199918412141226,7.5839971431550826,6.58086158219958,24.364516166862284,6.021068663089653,10.760656310550369,12.0361328125,3.1024187820601137,3.010791722284087,2.996152499528712,3.004401543708928,2.9701340671530345,2.6764491912082877,2.956886579884228,2.911255271904768,3.0730764523808585
7,0,121,151,141.0,137.5625,136.9837584944512,137.8486488871037,78.80859375,8.87742044458862,-0.7687474376160273,-0.07563778303372955,137.5625,15.882992236325693,0.0,0.52,30,980,1039,1009.0,1013.203125,1013.100496400921,1013.2543100697867,103.724365234375,10.184515954839238,0.9050760441977772,-0.21903742378284694,1013.203125,100.05384689056486,0.0,0.39,59,158,207,188.0,185.78125,185.2677518481187,186.033683106044,93.8583984375,9.68805441961904,0.0839217971634536,-0.1993155809348481,185.78125,18.373142045892784,0.0,0.36,49,-154,-127,-140.5,-140.359375,139.906281380242,140.58454973787127,63.261474609375,7.95370823008834,-0.7235027044732347,0.02052676636784905,-140.359375,-19.362037875292987,0.0,0.42,27,935,972,953.0,956.984375,956.9355365556004,957.0087267757801,46.609130859375,6.827088021944276,0.7729693164697071,-0.3664687873235887,956.984375,139.59099354465283,0.0,0.42,37,202,242,222.0,218.25,217.7693673831049,218.48970227450081,104.6875,10.231690964840562,-0.8425038984183559,0.010940547255788528,218.25,20.719937762829368,0.0,0.44,40,291,339,320.0,317.34375,316.9173911634222,317.55427685672885,133.6630859375,11.561275272974862,-0.3778152199659992,-0.2752508228016224,317.34375,26.81365097539392,0.0,0.27,48,914,952,942.0,937.296875,937.2380503724464,937.3260255242036,54.646240234375,7.392309533182102,1.5731731890762894,-1.1079908096173263,937.296875,126.21224744608057,0.0,0.48,38,-213,-165,-194.0,-194.0,193.45459841495702,194.26729331001656,103.78125,10.187308280404594,0.037597919891675165,0.25759597169320825,-194.0,-19.043303163129085,0.0,0.17,48,0.19321624489157727,0.2008134442798528,0.22196190848028302,0.21536459621428414,0.19885959017732166,0.1896328718973022,0.19492114880486044,0.20281858555640367,0.21163341774451846,75816.13857725724,4328023.332043914,146460.92913653678,89937.15896436592,3805960.853723105,201972.82659466792,379346.7724418904,3707295.9716536207,159216.09490262446,1216144,65707795,2214946,1264897,58615405,3055216,6453806,56229125,2415346,7.249144728167191,12.627620204073287,10.360187288275343,14.451177604728825,6.01416015625,13.93726105376799,52.4232878114348,8.123960068664818,15.6494140625,3.091674137967552,3.0643827443755702,3.048507582443937,2.9866135455589005,2.949528991449337,2.9906903800278224,2.409409107626381,3.0340654750379064,3.1076572747457205
8,0,121,171,141.0,136.625,135.86625994288286,137.01186080044315,105.859375,10.288798520721457,0.4138560204790238,0.4344100223724226,136.625,14.676154819815814,0.0,0.45,50,1000,1029,1019.0,1014.5625,1014.5068948593305,1014.5902652056147,56.33984375,7.505987193567545,-0.4395215779314405,-0.16848852953081256,1014.5625,135.7582918437776,0.0,0.48,29,158,207,188.0,188.515625,187.7930449312501,188.867968102058,132.968505859375,11.53119706966172,-0.455893413783028,-0.297152395488168,188.515625,17.17081052416777,0.0,0.5,49,-163,-127,-136.0,-137.546875,137.19655145614686,137.72668813632308,49.497802734375,7.035467485133807,1.3479453900225842,-0.6708401255926836,-137.546875,-18.05139463274552,0.0,0.36,36,944,972,962.0,957.546875,957.5031564019231,957.5687067385817,41.810302734375,6.466088673562635,-0.12028191317058212,-0.1725517257644295,957.546875,148.77618426936368,0.0,0.47,28,191,252,222.0,223.703125,223.12513283142243,223.98845533866245,127.739990234375,11.302211740822015,0.5889323498602321,-0.1069067553292999,223.703125,17.872608002060705,0.0,0.5,61,310,339,320.0,321.859375,321.68693174939364,321.94528358868683,55.308349609375,7.4369583573780345,-0.8513593396636456,-0.12526170851040105,321.859375,44.37297940126484,0.0,0.42,29,914,952,933.0,935.71875,935.6565581602596,935.7497662302674,58.0458984375,7.618785889989296,0.1605995702816676,-0.29579920682087274,935.71875,122.46045675412869,0.0,0.31,38,-213,-174,-194.0,-191.984375,191.38057125892914,192.28522921691098,115.609130859375,10.752168658432353,-0.7653818032269495,-0.02056218976546972,-191.984375,-16.182781867315768,0.0,0.48,39,0.2798514987048814,0.19449453791224106,0.2109032207851398,0.2253441053092899,0.20147828783746066,0.21020570655337706,0.1905846684292818,0.2000437357114805,0.22724550503233945,85317.06476458015,4331721.274666255,142117.73022517652,75202.30533296452,3844812.776487662,209540.08913063534,436440.98992102867,3639534.6270783707,147313.3970094538,1201424,65881178,2282951,1213993,58684021,3210933,6633521,56040168,2366311,14.595970004562224,7.8142741936715545,21.028070909872536,8.130409877371612,4.441438696322679,13.027587890625,6.857182348752634,15.022573210956272,17.12221446516056,3.0466055587595218,3.0445339580057125,2.9657839319975494,2.872151916545928,3.111709977051748,3.1068562633096444,3.056718214144204,2.8237350450407237,2.9975793527785566
9,0,121,151,141.0,135.84375,135.28542432958469,136.11943285218314,74.9755859375,8.658844376560882,-0.6740505104367589,-0.09628380083467884,135.84375,16.28392818580744,0.0,0.45,30,1000,1029,1009.0,1012.765625,1012.6950078531488,1012.8009814988333,71.616943359375,8.462679443259978,-0.7238781858246566,0.17491205141156135,1012.765625,119.22937726343972,0.0,0.45,29,168,217,188.0,189.359375,188.8735883963934,189.60036095693488,91.323974609375,9.556357810869942,0.20960862682042025,-0.033825904860359315,189.359375,19.672766939111273,0.0,0.45,49,-154,-127,-145.0,-143.3125,142.92556932309958,143.50555302844558,55.37109375,7.4411755623691604,-0.9447836734693879,-0.02850932024983885,-143.3125,-17.067195758994437,0.0,0.52,27,935,981,953.0,956.875,956.8121112428604,956.9065066661424,60.296875,7.765106245248678,1.027222417369572,0.2700851928402441,956.875,121.56948922335943,0.0,0.55,46,202,262,222.0,224.65625,224.21587600046607,224.8803848716024,100.7568359375,10.03777046646814,1.8434727684366408,0.5625785915193438,224.65625,22.116465079731228,0.0,0.41,60,300,330,320.0,318.125,317.9081920646771,318.23242292387494,68.359375,8.267972847076846,-0.4432326530612243,-0.30323549720283144,318.125,38.70356203614487,0.0,0.39,30,923,952,942.0,937.625,937.5558442578032,937.6595364256688,64.765625,8.047709301409936,-0.4488911459007832,-0.1243339065606536,937.625,114.6910214361611,0.0,0.55,29,-223,-165,-184.0,-189.171875,188.40992605880027,189.5613769336992,147.517333984375,12.145671409369474,0.11826410815440315,-0.4840261162866713,-189.171875,-15.972768689456196,0.0,0.5,58,0.1957392573016264,0.1983465877628814,0.20155452080170005,0.22721791977830386,0.2008392829282295,0.17955873491813162,0.21333960410458472,0.19607800197101585,0.1788746023311707,84229.39015521889,4260082.922025204,154796.52646968202,89965.59315104988,3817821.3734140387,213164.8623958553,411875.8374588174,3682207.608469975,148362.48147044322,1185824,65649013,2300691,1318006,58602884,3236556,6481400,56269146,2299745,11.448034446005215,13.38400980123964,11.53191407867432,5.634268862495027,6.447580096820851,10.550010676426377,7.069203447544121,10.429375395094848,13.816686665120244,2.9830514905523287,3.007926941906419,2.949719186026268,3.1147084417474784,3.110416256518808,3.1136774332059725,3.135668039607936,2.994835396166504,3.1406374437169124
