,0,Minimum_A_F,Maximum_A_F,Median_A_F,Mean_A_F,ArmMean_A_F,RMS_A_F,Variance_A_F,STD_A_F,Kurtosis_A_F,Skewness_A_F,TrimMean_A_F,AsymmetryCoefficient_A_F,ZCR_A_F,MCR_A_F,RangeA_F,Minimum_A_V,Maximum_A_V,Median_A_V,Mean_A_V,ArmMean_A_V,RMS_A_V,Variance_A_V,STD_A_V,Kurtosis_A_V,Skewness_A_V,TrimMean_A_V,AsymmetryCoefficient_A_V,ZCR_A_V,MCR_A_V,RangeA_V,Minimum_A_L,Maximum_A_L,Median_A_L,Mean_A_L,ArmMean_A_L,RMS_A_L,Variance_A_L,STD_A_L,Kurtosis_A_L,Skewness_A_L,TrimMean_A_L,AsymmetryCoefficient_A_L,ZCR_A_L,MCR_A_L,RangeA_L,Minimum_L_F,Maximum_L_F,Median_L_F,Mean_L_F,ArmMean_L_F,RMS_L_F,Variance_L_F,STD_L_F,Kurtosis_L_F,Skewness_L_F,TrimMean_L_F,AsymmetryCoefficient_L_F,ZCR_L_F,MCR_L_F,RangeL_F,Minimum_L_V,Maximum_L_V,Median_L_V,Mean_L_V,ArmMean_L_V,RMS_L_V,Variance_L_V,STD_L_V,Kurtosis_L_V,Skewness_L_V,TrimMean_L_V,AsymmetryCoefficient_L_V,ZCR_L_V,MCR_L_V,RangeL_V,Minimum_L_L,Maximum_L_L,Median_L_L,Mean_L_L,ArmMean_L_L,RMS_L_L,Variance_L_L,STD_L_L,Kurtosis_L_L,Skewness_L_L,TrimMean_L_L,AsymmetryCoefficient_L_L,ZCR_L_L,MCR_L_L,RangeL_L,Minimum_T_F,Maximum_T_F,Median_T_F,Mean_T_F,ArmMean_T_F,RMS_T_F,Variance_T_F,STD_T_F,Kurtosis_T_F,Skewness_T_F,TrimMean_T_F,AsymmetryCoefficient_T_F,ZCR_T_F,MCR_T_F,RangeT_F,Minimum_T_V,Maximum_T_V,Median_T_V,Mean_T_V,ArmMean_T_V,RMS_T_V,Variance_T_V,STD_T_V,Kurtosis_T_V,Skewness_T_V,TrimMean_T_V,AsymmetryCoefficient_T_V,ZCR_T_V,MCR_T_V,RangeT_V,Minimum_T_L,Maximum_T_L,Median_T_L,Mean_T_L,ArmMean_T_L,RMS_T_L,Variance_T_L,STD_T_L,Kurtosis_T_L,Skewness_T_L,TrimMean_T_L,AsymmetryCoefficient_T_L,ZCR_T_L,MCR_T_L,RangeT_L,FI_A_F,FI_A_V,FI_A_L,FI_L_F,FI_L_V,FI_L_L,FI_T_F,FI_T_V,FI_T_L,P_A_F,P_A_V,P_A_L,P_L_F,P_L_V,P_L_L,P_T_F,P_T_V,P_T_L,EN_A_F,EN_A_V,EN_A_L,EN_L_F,EN_L_V,EN_L_L,EN_T_F,EN_T_V,EN_T_L,peak_A_F,peak_A_V,peak_A_L,peak_L_F,peak_L_V,peak_L_L,peak_T_F,peak_T_V,peak_T_L,ENt_A_F,ENt_A_V,ENt_A_L,ENt_L_F,ENt_L_V,ENt_L_L,ENt_T_F,ENt_T_V,ENt_T_L
0,0,-181,-141,-161.0,-161.46875,161.04981856600492,161.67598770380218,66.9677734375,8.183383984483436,0.1706349865610921,0.08649532560242809,-161.46875,-18.45202428314644,0.0,0.41,40,980,1019,1000.0,1000.734375,1000.6502331394078,1000.7762846285876,83.882568359375,9.15874272809183,-0.08508920093052064,-0.4005768453346626,1000.734375,108.09343917516728,0.0,0.55,39,217,277,247.0,244.1875,243.6210808874128,244.47827101810088,142.08984375,11.920144451725404,0.6343968540758849,0.6656193121356847,244.1875,22.399057417576227,0.0,0.3,60,27,81,54.0,49.921875,46.89280868385347,51.418776969118966,151.697021484375,12.316534475426725,0.2406596424618681,0.487039876498435,49.921875,5.1150751963301175,0.0,0.34,54,953,1000,990.0,986.046875,985.9724420267306,986.0838817641226,72.982177734375,8.54296071244478,2.022952296851323,-0.6161909086273827,986.046875,115.88488269152849,0.0,0.48,47,40,80,60.0,60.78125,58.13777441332324,61.98538134108719,147.8271484375,12.158418829662844,-1.0066662529892174,-0.2017263465559228,60.78125,6.579802943193923,0.0,0.47,40,-38,9,-9.0,-8.296875,0.0,12.354781463061176,83.802490234375,9.154370007508707,0.5357597805829449,-0.4333070012329946,-8.296875,-0.983137014629943,0.02,0.22,47,1000,1038,1019.0,1018.328125,1018.2599797725966,1018.3622498281247,69.501708984375,8.33676849770791,-0.060725901421057486,0.20473425550843025,1018.328125,122.2296145419129,0.0,0.39,38,0,58,29.0,27.59375,0.0,30.1216284420348,145.8974609375,12.078802131730615,-0.2346097125291657,-0.24045478218553776,27.59375,0.0,0.0,0.42,58,0.22290261109376872,0.20002631822327752,0.1950866131045475,0.3177551340956874,0.19893181417466047,0.4068397866884421,0.4311136722928665,0.1993992742490832,0.41428631873043015,108607.26775480619,4188229.067584296,277114.2025175468,22015.334783339684,4041944.147310013,21118.844550603437,1752.7503051057056,4288086.2451658165,7383.24771428927,1672904,64099403,3825256,169209,62231131,245900,9769,66371947,58068,7.559681399595548,9.267120488882613,24.001889199882573,24.369848662446607,9.48500949336318,23.79169715418265,41.289223729857454,9.703498576377767,15.108459404011624,3.0975953303257615,3.1104835339121135,2.993561624264712,2.706058453750252,3.017981073881441,2.9843981107181774,2.1977213624805474,3.0566145784052576,3.0928582719204774
1,0,-191,-161,-171.0,-173.96875,173.58545758806576,174.163357225336,67.7490234375,8.230979494416202,-0.2729801801801801,-0.4121295323394959,-173.96875,-19.5602479764675,0.0,0.45,30,980,1019,1000.0,998.421875,998.3668817167948,998.4493524335624,54.868896484375,7.407354216208037,0.22090764191721268,-0.07589597819511115,998.421875,136.21597814131883,0.0,0.39,39,217,277,247.0,249.96875,249.34541051968338,250.2728511045495,152.1240234375,12.333856794916176,0.13903721333074026,-0.3779532555267805,249.96875,18.404624261047516,0.0,0.39,60,27,63,45.0,42.046875,40.39405576890967,42.823949199017136,65.950927734375,8.121017653864262,-0.3613929766750808,0.054362938565713295,42.046875,6.6494129555678185,0.0,0.41,36,972,1000,990.0,986.765625,986.7094492950133,986.7937426965171,55.491943359375,7.449291466936637,-0.4796743677979189,0.15395203059277332,986.765625,131.6903767766541,0.0,0.56,28,40,101,70.0,71.46875,68.92596414929795,72.72637073304291,181.3427734375,13.466357096018953,-0.17614537223988558,0.33797850399774404,71.46875,2.9703653122213107,0.0,0.39,61,-38,9,-14.0,-14.140625,0.0,16.96457706516729,87.839599609375,9.372278250744321,-0.2669891373227764,-0.0822410244965701,-14.140625,0.0,0.03,0.34,47,1000,1047,1019.0,1019.015625,1018.9227594183983,1019.0620151026137,94.546630859375,9.723509184413567,-0.07283297204868823,-0.0757797836416479,1019.015625,105.72314794003042,0.0,0.44,47,0,48,19.0,19.8125,0.0,22.60116147457913,118.27734375,10.875538779757076,-0.3054737478652534,-0.08106389139470586,19.8125,0.0,0.0,0.38,48,0.20078844855164515,0.1948130962519598,0.20643995814712174,0.29395882642837323,0.20129014934741424,0.21677875069133745,0.6602559635404649,0.1989931491424128,0.5826143773326852,119132.63875115744,4174102.635249976,244813.1022044888,9765.44963668613,4072881.648530222,20321.562741237958,1512.9240261523935,4290788.157809761,2168.801914594065,1941304,63801671,4008736,117369,62320761,338504,18419,66463193,32692,12.38855998620873,7.291029732542822,21.86437608159478,6.2563001200478965,7.689298633466362,29.11684658292925,13.018852501565448,12.488198687662166,12.816644814176636,2.977264464041945,3.0205493443336917,3.0160846418630745,3.096063521739824,3.09015296003938,2.9264606928108794,2.9706122317794312,3.0448415102969366,3.1132765482118527
2,0,-202,-151,-171.0,-175.25,174.7547519873492,175.5024038296912,88.53125,9.409104633279409,0.8990651378308372,-0.5144715404447202,-175.25,-18.173886534876424,0.0,0.39,51,980,1019,1000.0,995.609375,995.5177146454007,995.6551784503508,91.206787109375,9.55022445335056,-0.6666699280556512,-0.04568283329681922,995.609375,104.70958089882004,0.0,0.47,39,237,306,257.0,263.703125,263.17150281201407,263.97333553789105,142.583740234375,11.940843363614439,1.1689435332512892,0.503539724711948,263.703125,21.522767879454648,0.0,0.39,69,27,72,45.0,48.09375,46.46499567847882,48.856614188869045,73.9599609375,8.599997728924121,-0.11175841459578484,0.020356615250140004,48.09375,5.2325595213418294,0.0,0.41,45,972,1000,981.0,985.59375,985.5475803438976,985.6169070688671,45.6474609375,6.756290471664166,-0.12200013548487787,0.4695893828999461,985.59375,146.53011207141742,0.0,0.53,28,50,101,80.0,79.28125,77.84903501640923,79.95154782741858,106.7333984375,10.331185722728057,0.3470185345304584,-0.13040679810461725,79.28125,7.743544850229949,0.0,0.44,51,-29,0,-9.0,-11.515625,0.0,13.677650565795282,54.468505859375,7.380278169511973,-0.6271926243707919,-0.10315190716956237,-11.515625,-2.574428709000326,0.0,0.41,29,1000,1038,1019.0,1018.953125,1018.8963982873815,1018.9814691028488,57.763427734375,7.600225505494887,0.4004943284926812,-0.07129320070193405,1018.953125,134.0749691260178,0.0,0.34,38,9,48,29.0,29.78125,25.5576101344312,31.21097563358121,87.2021484375,9.338209059423546,0.08306774570163311,-0.1895933535699417,29.78125,3.105520535625081,0.0,0.39,39,0.18592985143230525,0.1945325076080408,0.21726820165191893,0.31162278805275523,0.2015064145406146,0.19291899137220514,1.7556344621883972,0.1993170129077889,0.4178490923065657,134198.01381278294,4137685.1072690105,277885.40106808336,10112.779060254265,4038843.91144362,23676.1685907016,1670.0464758747105,4345997.514868111,2744.3697650278173,1971270,63445071,4459643,152766,62172204,409104,11973,66452687,62344,13.803434978241055,10.52951113791051,21.148388938763922,8.376753248654076,5.799825213853759,13.033864022882293,10.53041083035816,4.85595703125,8.240903304518932,3.0479355441914646,3.0192784700830453,2.9649784651705784,2.9373698322498365,3.004378966793364,3.1568954979649755,2.9597086830159904,3.1367495693140093,3.1786049487053867
3,0,-181,-141,-161.0,-163.96875,163.41318895288342,164.24181866991125,89.6240234375,9.466996537313193,-0.28132518556176,0.17973989634347767,-163.96875,-18.062750876270112,0.0,0.42,40,970,1019,1000.0,999.0625,998.97530064984,999.1058502481106,86.62109375,9.307045382397146,0.250222710859223,-0.5939512489448658,999.0625,107.44548445969194,0.0,0.38,49,227,287,257.0,257.0,256.148316550824,257.4252318635452,218.75,14.79019945774904,-0.8187755102040817,0.05795343460995544,257.0,18.728618284783927,0.0,0.08,60,9,81,54.0,51.609375,46.137122151234855,53.32784802521099,180.331787109375,13.428767147782965,0.642515399430236,-0.048251914896192655,51.609375,3.3510149892970125,0.0,0.25,72,972,1009,981.0,984.71875,984.6661212309782,984.7451764289074,52.0458984375,7.214284333009062,0.9918021436055208,0.6021516230108444,984.71875,135.9802240551319,0.0,0.55,37,40,111,80.0,76.625,73.67228900322719,77.92464308548355,200.859375,14.172486549649642,-0.139795502024874,-0.24594879231534725,76.625,7.126484096222116,0.0,0.36,71,-58,29,-19.0,-18.578125,0.0,26.711128298894447,368.337646484375,19.1921245953744,-0.3151289423695989,-0.0873933211968832,-18.578125,-0.4689423495181528,0.03,0.3,87,1000,1038,1019.0,1018.03125,1017.9473684060756,1018.0731647332622,85.3427734375,9.238115253529802,-0.3320873800154951,-0.051132787227173085,1018.03125,111.27810941817492,0.0,0.38,38,-9,67,29.0,26.890625,0.0,31.66548791665778,279.597412109375,16.72116658936735,-0.3230065886056628,-0.007290373213723424,26.890625,1.7343287530213654,0.06,0.27,76,0.17877014018000562,0.2010613246669597,0.2198886287217317,0.36905840283939706,0.1979323828729241,0.2062346702829192,0.21278394490130104,0.20698893250270625,0.6362661136050138,116372.60024188686,4170342.851573457,311946.6806569268,14160.143762321586,4058641.217263815,34103.157567666225,8111.9321495641125,4335497.4166452335,7362.428621082116,1726424,63885600,4241136,182007,62062276,388624,45663,66334270,64173,24.363604373010894,8.401452469804006,59.446875192975206,47.87156974543191,6.519296923434495,34.91446857163284,130.6849618046395,14.75148564586632,63.540517008796996,2.8349217103192763,3.0153048698042437,2.5879887376909787,2.503264990558467,3.075747309436311,2.8647529881376177,1.9870708805886437,3.056193496196576,2.7690025427264398
4,0,-191,-141,-161.0,-160.375,159.64802591340117,160.74358463092702,118.359375,10.879309490955755,-0.08580858085808574,-0.342415805695147,-160.375,-14.798733332647936,0.0,0.28,50,980,1019,1000.0,1000.234375,1000.1667688097881,1000.2682062202116,67.679443359375,8.226751689420013,0.5063466982353098,0.12371878918169807,1000.234375,121.55465945156055,0.0,0.34,39,227,277,257.0,254.1875,253.70220022664319,254.42385894408568,120.21484375,10.96425299553052,0.4837883514225325,-0.4938599135538866,254.1875,23.43980936090801,0.0,0.34,50,18,90,54.0,53.296875,47.58769916726772,55.559512011895855,246.302490234375,15.694027215293564,-0.5495724681112142,-0.09240414685216204,53.296875,2.2938662910510703,0.0,0.17,72,962,1009,985.5,984.6875,984.5802464999437,984.7409557848197,105.27734375,10.260474830630404,0.456656783836892,-0.27861573454683203,984.6875,96.48676268320169,0.0,0.38,47,30,101,60.0,64.859375,61.784806410428544,66.32083477309374,191.714599609375,13.84610413110399,0.06839469065923565,0.3161345468959302,64.859375,4.333348892358505,0.0,0.39,71,-97,38,-9.0,-14.46875,0.0,31.880636756501588,807.0302734375,28.40827825542231,0.8097765212060342,-0.8981867655568692,-14.46875,-2.041658402473916,0.05,0.16,135,1000,1038,1019.0,1016.109375,1016.0271070629204,1016.150602457628,83.784912109375,9.153409862416028,-0.09336896678946573,0.2710002759223922,1016.109375,113.40036288138216,0.0,0.31,38,-19,38,9.0,10.515625,0.0,17.075658845268606,180.999755859375,13.45361497365578,-0.5557637590640025,0.2563500578834449,10.515625,-0.6689651827871814,0.12,0.3,57,0.2431730848853201,0.19937698841825224,0.17276395045180898,0.39059520873942777,0.20165381764024215,0.23161576022171135,0.2870820337856901,0.20961724417541686,0.7980057120284121,111018.05019516982,4212751.025109657,241504.3942934684,11734.916589590344,4114605.7523615374,12999.598356158078,47038.343412368704,4307124.321987805,3968.6609700705976,1653664,64034335,4142816,197559,62061744,281501,65048,66083971,18661,46.31955267831614,8.407899460073633,17.488033804945164,120.90051493981962,13.7025876059568,27.223373710319514,482.909445339728,14.726838609108126,34.97582466138404,2.5714624081458046,3.0665424492996514,2.9085855146584585,2.057943444714525,2.90857784068584,2.853152383253005,1.553311370029833,2.860745402786636,2.8673105463286994
5,0,-202,-161,-181.0,-180.484375,179.721265728673,180.86791624000097,138.593505859375,11.772574308934093,-0.7178597130546422,-0.1777061633798296,-180.484375,-13.675853366907074,0.0,0.28,41,980,1019,1000.0,998.953125,998.8684812873153,998.9955658685377,84.794677734375,9.208402561485624,-0.4401977494048377,0.3207782817548936,998.953125,107.51050395436664,0.0,0.42,39,217,267,237.0,240.59375,239.8467080179924,240.96602457608003,179.2724609375,13.389266631802506,-0.6527556957946814,0.02819631038253265,240.59375,19.941346105231432,0.0,0.28,50,-9,72,27.0,29.25,0.0,34.74775172583113,351.84375,18.7574985005997,-0.5711402101340513,0.0699001031024884,29.25,2.8788486907395225,0.03,0.19,81,972,1009,990.0,988.828125,988.7475544493442,988.8685058565674,79.861083984375,8.936502894554168,-0.3551432582796843,0.27894071045317564,988.828125,110.78159003375895,0.0,0.44,37,40,101,70.0,66.125,63.35635499329653,67.51180452335724,185.328125,13.613527279878642,-0.1895096150026201,0.3851488318098617,66.125,5.141944373480847,0.0,0.42,61,-97,0,-38.0,-43.171875,0.0,48.236235083182024,462.923583984375,21.515659041367407,-0.6348295424346806,-0.2020093285766723,-43.171875,-0.8830777604101907,0.0,0.06,97,990,1047,1019.0,1018.171875,1018.0483998619072,1018.2334810224028,125.454833984375,11.200662211868325,-0.12786691825525456,-0.17074508326050594,1018.171875,92.67309203380188,0.0,0.38,57,-29,48,4.5,6.859375,0.0,17.30200494162454,252.308349609375,15.884216997050089,-0.08252723813022067,0.2051489682090212,6.859375,0.5666001667989942,0.05,0.28,77,0.1749269172012907,0.1991488355187313,0.21704500178251984,0.2497495567828763,0.1926728038554874,0.3502336303880205,0.19368586199398366,0.19369866511056927,2.297283209449707,135848.03132179234,4170277.6799010825,251638.13069829575,12918.850475304624,4073389.9919285118,21608.082443670035,13626.35288849786,4340141.971604977,6536.784042047647,2093645,63871497,3716136,77274,62583099,291702,148911,66355163,19159,78.17878576784649,7.405070359424535,87.346707430358,258.65964819510316,12.495116502233493,29.153536445389708,378.88400317125854,21.402647593172013,92.44748818827236,2.0032594797294747,3.1340338603441635,2.2759943584009146,1.3550020459186267,2.9636031658103823,2.9819875454464126,0.9856013748115708,2.998669176000893,2.519602250370683
6,0,-191,-141,-161.0,-166.625,166.06823223353751,166.9049130493168,93.359375,9.662265521087694,0.2475096724497119,-0.2387106161194473,-166.625,-17.697712780382208,0.0,0.47,50,990,1009,1000.0,999.875,999.825621557492,999.8996668416287,49.328125,7.023398393940072,-1.16055316084674,-0.12149983986489055,999.875,140.9574033069506,0.0,0.36,19,227,277,247.0,251.375,250.9277952662769,251.59789347289853,112.109375,10.588171466310886,-0.3341791207857323,0.006170188182239951,251.375,24.27236854047128,0.0,0.39,50,18,100,45.0,49.65625,45.482518534301775,51.71889161612031,209.1005859375,14.460310713726034,1.1172961801668384,0.7531810843836042,49.65625,2.4895730605448216,0.0,0.39,82,962,1000,990.0,984.96875,984.9101625519597,984.9979060891451,57.4365234375,7.578688767689303,0.2360316063732837,-0.5941888050135941,984.96875,131.94894666520182,0.0,0.44,38,40,191,70.0,69.40625,65.57045900854826,72.13074067275339,385.6162109375,19.637113100899025,20.529670925478364,3.5332426363556872,69.40625,3.055438938081642,0.0,0.38,151,-48,19,-19.0,-17.34375,0.0,21.62825120068657,166.9755859375,12.921903340355867,-0.1067553797382268,0.078970659522164,-17.34375,-1.470371624020889,0.02,0.2,67,990,1057,1019.0,1016.8125,1016.6918874950541,1016.8728718478038,122.77734375,11.080493840528948,2.0454492876486268,0.14586808755999695,1016.8125,92.77564834158387,0.0,0.45,67,-9,77,19.0,21.359375,0.0,28.206548441806913,339.386474609375,18.422444859718677,1.0743764641659042,0.8860557817900211,21.359375,1.0313506239089998,0.05,0.47,86,0.2141349442733621,0.19980203993514134,0.1835614836734682,0.27401372813260283,0.1983080779886948,0.12511708451026565,0.3671752574708594,0.1953176464172829,1.3047922357712436,126365.00966997928,4141860.25593605,265238.0306519823,12732.067134760158,4065210.902053796,28049.95916315878,8654.549576122423,4329770.247840865,13993.393081013652,1782864,63987158,4051296,171190,62094136,332982,29938,66177948,50919,9.02653795917884,3.899775374362011,14.272490311585646,34.50013354324868,7.092383569978871,40.268164466912076,44.16362830982585,18.380944054654158,58.96395062501154,3.0547487212703937,3.218470742059485,3.0383959304714554,2.900890026644526,3.042186207308152,3.122096227923839,2.510274155338169,3.0518428502651336,2.8249749968861133
7,0,-181,-141,-161.0,-163.5,162.9797482056991,163.75782424055348,84.375,9.18558653543692,-0.0370370370370372,0.030240614108434295,-163.5,-17.52745993724852,0.0,0.3,40,990,1019,1000.0,1000.0625,1000.014475476046,1000.0865275064953,48.05859375,6.932430580251057,-0.4420290850370976,0.10398823871258224,1000.0625,144.24955121062104,0.0,0.38,29,217,267,237.0,239.8125,239.3203038338097,240.06301256128572,120.21484375,10.96425299553052,0.2243016680513752,0.4938599135538866,239.8125,22.527754521962176,0.0,0.42,50,18,63,45.0,42.890625,40.52261306532663,43.96145328580482,93.003662109375,9.643840630649962,0.04875593679397827,0.17135451992309966,42.890625,6.532667057953447,0.0,0.36,45,962,1009,990.0,985.84375,985.7815132750039,985.8748335869012,61.2880859375,7.828670764408221,1.0625978624197003,-0.1145360746817499,985.84375,125.30862895141243,0.0,0.48,47,20,80,50.0,51.25,47.47439067467327,52.85593627966494,167.1875,12.930100540985752,-0.4672897196261681,-0.10299809322542586,51.25,4.6403351474191865,0.0,0.3,60,-29,0,-19.0,-14.421875,0.0,16.439757449548942,62.275146484375,7.891460351821773,-0.5602195500192161,0.0995823656792271,-14.421875,-1.140473321635877,0.0,0.42,29,1000,1047,1019.0,1018.921875,1018.8327098697052,1018.9666870781401,91.322021484375,9.556255620501943,0.9709966064824886,0.5758527207673708,1018.921875,107.57351423234573,0.0,0.23,47,-29,58,9.0,6.0625,0.0,16.402172112253915,232.27734375,15.240647747061145,1.0897394435185408,0.5390037248536529,6.0625,0.5905260819203351,0.19,0.36,87,0.19951388129755251,0.196312699106923,0.21855948495824526,0.6429126303450718,0.19728301785448615,0.8572441107595559,0.9884231712882006,0.20172157360304005,2.149727993799352,98564.73343543489,4181401.197315049,241928.58552004807,9923.89939055888,4080668.229258697,10391.600739377762,1464.5237785341428,4356065.833087856,6382.503085505168,1716264,64011076,3688336,123687,62204748,178800,17297,66450759,17218,14.0231643346688,5.231606589917298,11.793022965224974,15.787485027555428,6.547058302948655,54.61286736909555,6.755593809305034,15.02918825988322,29.29384049253436,3.1104869029345625,3.1499420785444374,3.1639470586451424,2.950791313213029,3.077388613111515,2.5622884049687893,3.0804636656729745,3.0190556875889243,3.0175116228307313
8,0,-191,-161,-181.0,-180.84375,180.42842706969668,181.04661002073468,73.4130859375,8.568143669284497,-0.6261242335669714,0.4172543958452688,-180.84375,-19.95764854095633,0.0,0.22,30,970,1019,1000.0,997.75,997.6705622537688,997.7896979073296,79.21875,8.900491559458949,0.434650980941377,-0.035068869559578233,997.75,113.36452523542823,0.0,0.52,49,227,267,247.0,246.84375,246.30511235789268,247.112575560209,132.7880859375,11.523371292182686,-0.7575191612698506,0.03046938519183422,246.84375,19.699096231846152,0.0,0.22,40,9,63,31.5,31.921875,27.243243243243235,33.880995779345085,128.915771484375,11.35410813249438,-0.22023329872177252,0.2911961882943337,31.921875,3.1706585475411684,0.0,0.22,54,962,1009,990.0,986.15625,986.0857454923913,986.1914589723438,69.4443359375,8.333326822914124,0.5488654026883948,-0.1217587892783009,986.15625,117.72009196885776,0.0,0.44,47,40,101,70.0,70.171875,68.24787517251261,71.0744547991752,127.486083984375,11.290973562291914,-0.0366839816995439,-0.00451960856999044,70.171875,4.428316099063709,0.0,0.25,61,-87,0,-48.0,-41.703125,0.0,45.80853495801846,359.271240234375,18.954451726029294,-0.5632188317639883,0.24112544751870765,-41.703125,-1.5299835848153605,0.0,0.2,87,990,1038,1019.0,1017.296875,1017.2095684807307,1017.3404435708824,88.646240234375,9.415213233611599,0.35003240759060184,-0.1858156922221338,1017.296875,107.16698336665877,0.0,0.44,48,-19,29,0.0,2.25,0.0,12.197591975467944,143.71875,11.988275522359336,-0.142185962602551,0.3838687493287367,2.25,-0.7507334965078253,0.08,0.28,48,0.23206253470097066,0.1972356888838156,0.1783343521584871,0.14557813487625887,0.201658015465346,0.17600493572446652,0.7458477320071321,0.20371696474189632,0.3064875780698384,124618.59411039461,4185626.2234619525,253336.63253685675,12056.860938514217,4039576.9116206057,23968.10649623895,4960.898689988748,4292040.232222316,3724.6481793465086,2097784,63717394,3908136,73467,62244710,323301,134299,66238821,9522,16.764530492187316,11.295936769100015,29.53913688396645,68.27910606809337,8.667302177030978,33.952044719944226,232.74554765982185,10.048832652531301,44.057638065305675,2.894621805189256,3.0294991605668264,2.9273706739820198,2.0365076883931983,2.9321265936786896,2.6504137233478016,1.6324009482000907,3.058211889542604,2.538967915567035
9,0,-212,-141,-181.0,-179.9375,178.503006848953,180.63343405914642,250.93359375,15.840883616452713,-0.2479198768787203,0.15935802181359002,-179.9375,-11.426130283036054,0.0,0.19,71,980,1019,1000.0,997.65625,997.5934724307472,997.6877172993559,62.7880859375,7.923893357277089,0.2436226991249151,0.3337957214615475,997.65625,126.20058788166641,0.0,0.41,39,227,297,267.0,263.40625,262.5958675179679,263.8055628678061,210.5224609375,14.509392162923298,-0.31603589799571186,-0.15739334202667582,263.40625,17.023456063939992,0.0,0.27,70,-9,81,36.0,36.703125,0.0,41.59458348150634,382.989990234375,19.57013005154475,-0.10539856398738799,0.127726326017764,36.703125,1.3796535806806651,0.03,0.19,90,962,1009,985.5,985.875,985.8004360694433,985.9122362056372,73.421875,8.568656545806933,0.9066779477605706,-0.11379238709308945,985.875,115.53736512924608,0.0,0.34,47,40,111,80.0,81.1875,76.57695134537026,83.16925513673908,325.71484375,18.04757168568669,-0.7888491161856792,-0.3032151973512216,81.1875,3.8786381469544824,0.0,0.17,71,-106,0,-48.0,-50.53125,0.0,59.56272953785782,994.3115234375,31.532705615558907,-1.073198202627469,-0.1679898322386317,-50.53125,-1.839360082421268,0.0,0.06,106,990,1047,1019.0,1018.75,1018.634224019666,1018.807728425732,117.625,10.845505981741931,0.9478901862377622,-0.2255007285643065,1018.75,93.9559668046336,0.0,0.31,57,-19,38,0.0,4.1875,0.0,13.581927330095679,166.93359375,12.920278392898505,-0.28799197779190777,0.3960384471854304,4.1875,0.6965794177427906,0.09,0.28,57,0.21858373622215807,0.19873849460954107,0.20246649675774608,0.5195840595685588,0.1979049372336715,0.48937798480872297,0.4261238640854284,0.20292824238316975,1.2346134766830896,125415.15723011422,4201568.325785599,252855.5343178304,13136.24419808396,4040322.1818466787,13100.670631237237,12645.424191496755,4322396.650167574,3190.687670165902,2088220,63704370,4453976,110727,62209468,442696,227054,66430028,11806,166.56187287904234,13.641289686922894,53.293877179989565,235.7971933922869,9.792716269598024,182.6479457683445,900.0506473348695,16.78568630717971,30.002201064540305,1.6586730199912951,2.8800347276964335,2.9214234926539744,1.6776692256037975,3.064637437786134,1.9689419848134897,0.5688318062758695,2.892713958587702,2.8886778128554567
